,id,bdate,bmonth,dandm
13222,665034,1,10,"1,10"
13223,665109,18,8,"18,8"
13224,665118,7,10,"7,10"
13225,665158,31,12,"31,12"
13226,665209,2,3,"2,3"
13227,665217,29,3,"29,3"
13228,665308,6,2,"6,2"
13229,665317,22,12,"22,12"
13230,665329,27,10,"27,10"
13231,665463,20,10,"20,10"
13232,665527,11,4,"11,4"
13233,665585,15,5,"15,5"
13234,665625,25,8,"25,8"
13235,665626,12,10,"12,10"
13236,665697,9,5,"9,5"
13237,665710,22,6,"22,6"
13238,665748,29,11,"29,11"
13239,665794,12,12,"12,12"
13240,665808,2,10,"2,10"
13241,665831,21,8,"21,8"
13242,665843,19,6,"19,6"
13243,665874,26,7,"26,7"
13244,665888,6,3,"6,3"
13245,665897,22,12,"22,12"
13246,665993,4,5,"4,5"
13247,666048,7,1,"7,1"
13248,666052,1,9,"1,9"
13249,666083,10,9,"10,9"
13250,666104,19,3,"19,3"
13251,666163,21,2,"21,2"
13252,666175,21,7,"21,7"
13253,666191,12,3,"12,3"
13254,666284,16,11,"16,11"
13255,666301,13,10,"13,10"
13256,666386,27,7,"27,7"
13257,666431,2,8,"2,8"
13258,666449,31,7,"31,7"
13259,666451,17,12,"17,12"
13260,666485,30,8,"30,8"
13261,666512,7,4,"7,4"
13262,666515,9,9,"9,9"
13263,666607,10,4,"10,4"
13264,666624,31,12,"31,12"
13265,666630,16,3,"16,3"
13266,666669,15,4,"15,4"
13267,666670,27,9,"27,9"
13268,666728,21,9,"21,9"
13269,666731,19,3,"19,3"
13270,666733,4,2,"4,2"
13271,666741,11,2,"11,2"
13272,666760,1,3,"1,3"
